"","tweetID","QuestionType","LabelType"
"808",5231128841,"E","Ground Truth"
"809",5231602027,"P","Predicted"
"810",5231781484,"R","Predicted"
"811",5232017592,"R","Predicted"
"812",5232538157,"R","Predicted"
"813",5232807933,"P","Predicted"
"814",5232972132,"R","Predicted"
"815",5233118274,"R","Predicted"
"816",5235284964,"R","Ground Truth"
"817",5237608162,"E","Predicted"
"818",5240756991,"R","Predicted"
"819",5240910503,"E","Predicted"
"820",5241013140,"R","Predicted"
"821",5241191212,"R","Predicted"
"822",5241506623,"P","Predicted"
"823",5241513752,"P","Predicted"
"824",5241563813,"P","Predicted"
"825",5241613173,"E","Predicted"
"826",5245121131,"R","Predicted"
"827",5247798173,"P","Predicted"
"828",5258366243,"P","Predicted"
"829",5258381944,"R","Predicted"
"830",5258730034,"R","Predicted"
"831",5258794947,"R","Predicted"
"832",5258815968,"R","Predicted"
"833",5259094713,"R","Predicted"
"834",5259325267,"R","Predicted"
"835",5260913645,"R","Predicted"
"836",5261152317,"P","Predicted"
"837",5262013766,"R","Predicted"
"838",5263283665,"R","Predicted"
"839",5263502769,"R","Predicted"
"840",5263586423,"R","Predicted"
"841",5265234298,"P","Predicted"
"842",5266734515,"E","Predicted"
"843",5268465477,"E","Predicted"
"844",5269704417,"R","Predicted"
"845",5286142928,"R","Predicted"
"846",5302379442,"P","Predicted"
"847",5305903735,"P","Predicted"
"848",5386006586,"R","Predicted"
"849",5390529215,"R","Predicted"
"850",5400940633,"R","Predicted"
"851",5409655369,"R","Predicted"
"852",5414962765,"C","Predicted"
"853",5436858142,"R","Predicted"
"854",5473193982,"E","Predicted"
"855",5544241639,"R","Ground Truth"
"856",5581777480,"R","Predicted"
"857",5592895149,"E","Predicted"
"858",5631989732,"R","Ground Truth"
"859",5827636645,"R","Predicted"
"860",5860709202,"P","Predicted"
"861",6448966488,"R","Predicted"
"862",6644894227,"E","Ground Truth"
"863",6709830594,"R","Predicted"
"864",6741210980,"P","Predicted"
"865",6781676395,"C","Predicted"
"866",7920394579,"R","Predicted"
"867",8190883251,"R","Predicted"
"868",8194479602,"P","Predicted"
"869",8207463404,"E","Predicted"
"870",8207625191,"P","Predicted"
"871",8240141925,"E","Predicted"
"872",8242368527,"R","Predicted"
"873",8435727094,"P","Ground Truth"
"874",8462255399,"P","Predicted"
"875",8507974719,"C","Ground Truth"
"876",8568977141,"R","Predicted"
"877",8633340204,"R","Predicted"
"878",8634838309,"E","Predicted"
"879",8634989975,"R","Predicted"
"880",8635428363,"E","Predicted"
"881",8636778024,"R","Ground Truth"
"882",8636783878,"P","Predicted"
"883",8636792267,"R","Predicted"
"884",8638040204,"R","Ground Truth"
"885",8639108773,"R","Predicted"
"886",8639310662,"R","Predicted"
"887",8639373594,"P","Predicted"
"888",8639691382,"R","Predicted"
"889",8642814954,"R","Predicted"
"890",8644787795,"R","Predicted"
"891",8646382281,"C","Ground Truth"
"892",8647938708,"P","Ground Truth"
"893",8648518545,"P","Predicted"
"894",8661172922,"C","Ground Truth"
"895",8662322346,"R","Predicted"
"896",8678838877,"R","Ground Truth"
"897",8681484759,"E","Predicted"
"898",8681888217,"R","Predicted"
"899",8684969559,"E","Predicted"
"900",8686246947,"P","Predicted"
"901",8695737107,"R","Predicted"
"902",8702653045,"R","Ground Truth"
"903",8719559224,"R","Predicted"
"904",8722991559,"P","Predicted"
"905",8724012624,"C","Predicted"
"906",8727814564,"R","Predicted"
"907",8727814701,"R","Predicted"
"908",8730277262,"C","Predicted"
"909",8736846372,"R","Predicted"
"910",8738364808,"C","Predicted"
"911",8740201183,"C","Predicted"
"912",8742432544,"R","Predicted"
"913",8745118616,"P","Predicted"
"914",8745799814,"R","Predicted"
"915",8763383285,"E","Predicted"
"916",8766062030,"R","Predicted"
"917",8773510505,"C","Predicted"
"918",8776001367,"C","Predicted"
"919",8778915447,"R","Predicted"
"920",8780567179,"R","Predicted"
"921",8788353582,"R","Predicted"
"922",8791086250,"E","Predicted"
"923",8792751217,"E","Predicted"
"924",8799510121,"R","Predicted"
"925",8799789848,"R","Predicted"
"926",8809832675,"R","Predicted"
"927",8810746626,"R","Predicted"
"928",8811347710,"E","Predicted"
"929",8811893499,"R","Predicted"
"930",8812210381,"R","Predicted"
"931",8812476799,"R","Predicted"
"932",8812564804,"R","Predicted"
"933",8812712650,"R","Predicted"
"934",8813053141,"R","Predicted"
"935",8813348707,"R","Predicted"
"936",8816201027,"R","Predicted"
"937",8816309994,"R","Predicted"
"938",8821546488,"P","Ground Truth"
"939",8821919885,"R","Predicted"
"940",8822854032,"E","Predicted"
"941",8823155212,"R","Predicted"
"942",8824018098,"R","Ground Truth"
"943",8824144786,"R","Ground Truth"
"944",8826209880,"R","Predicted"
"945",8826212495,"R","Predicted"
"946",8826676863,"E","Predicted"
"947",8826751163,"E","Predicted"
"948",8826805454,"E","Predicted"
"949",8827174629,"R","Predicted"
"950",8827379294,"R","Predicted"
"951",8828213596,"R","Predicted"
"952",8828425238,"R","Predicted"
"953",8828473078,"E","Predicted"
"954",8829396713,"E","Predicted"
"955",8831684917,"E","Predicted"
"956",8833515967,"E","Predicted"
"957",8840437802,"R","Predicted"
"958",8840483132,"P","Predicted"
"959",8844554315,"E","Predicted"
"960",8844837127,"E","Predicted"
"961",8847320494,"R","Predicted"
"962",8848173217,"R","Ground Truth"
"963",8848533949,"R","Predicted"
"964",8853953968,"P","Predicted"
"965",8856239338,"P","Predicted"
"966",8857101982,"E","Predicted"
"967",8857631881,"P","Predicted"
"968",8857848654,"E","Predicted"
"969",8857937143,"P","Predicted"
"970",8858371984,"R","Predicted"
"971",8858961280,"P","Predicted"
"972",8859469744,"R","Predicted"
"973",8860226626,"R","Predicted"
"974",8860315115,"R","Predicted"
"975",8860388774,"P","Predicted"
"976",8860752344,"E","Predicted"
"977",8861478529,"R","Predicted"
"978",8861803409,"R","Predicted"
"979",8865112594,"P","Predicted"
"980",8865142986,"E","Predicted"
"981",8865454220,"E","Predicted"
"982",8866238501,"R","Predicted"
"983",8866945012,"R","Predicted"
"984",8867050199,"P","Predicted"
"985",8867586916,"R","Predicted"
"986",8867685793,"E","Predicted"
"987",8868013375,"E","Predicted"
"988",8868214473,"R","Predicted"
"989",8868406231,"P","Predicted"
"990",8868692543,"E","Predicted"
"991",8869067995,"R","Predicted"
"992",8869630746,"R","Predicted"
"993",8870272728,"R","Predicted"
"994",8871729380,"E","Predicted"
"995",8871777654,"P","Predicted"
"996",8872048073,"R","Ground Truth"
"997",8872560114,"R","Predicted"
"998",8872968783,"R","Predicted"
"999",8873547033,"R","Ground Truth"
"1000",8873841230,"E","Predicted"
"1001",8874416344,"R","Predicted"
"1002",8875146127,"R","Predicted"
"1003",8892642660,"P","Predicted"
"1004",8902110307,"E","Predicted"
"1005",8903920856,"P","Predicted"
"1006",8904437950,"E","Predicted"
"1007",8907060452,"E","Ground Truth"
"1008",8907651279,"E","Predicted"
"1009",8907809287,"E","Predicted"
"1010",8908879082,"P","Ground Truth"
"1011",8909296580,"R","Predicted"
"1012",8909436387,"P","Predicted"
"1013",8917294835,"R","Predicted"
"1014",8917748613,"R","Predicted"
"1015",8918076487,"R","Predicted"
"1016",8918269152,"E","Predicted"
"1017",8919144497,"R","Predicted"
"1018",8920233028,"E","Predicted"
"1019",8924280606,"C","Predicted"
"1020",8963974673,"C","Predicted"
"1021",8974736885,"R","Predicted"
"1022",9127018757,"P","Predicted"
"1023",11004210319,"E","Predicted"
"1024",11187574919,"R","Ground Truth"
"1025",11187622016,"C","Ground Truth"
"1026",11187632141,"R","Predicted"
"1027",11187986022,"E","Predicted"
"1028",11189537935,"R","Predicted"
"1029",11193757188,"R","Predicted"
"1030",11193821175,"P","Predicted"
"1031",11195460636,"P","Predicted"
"1032",11196039509,"P","Ground Truth"
"1033",11196563158,"R","Predicted"
"1034",11198106010,"R","Predicted"
"1035",11247402365,"C","Predicted"
"1036",11250394869,"R","Predicted"
"1037",11297883526,"P","Predicted"
"1038",11300056540,"R","Predicted"
"1039",11300601672,"R","Predicted"
"1040",11308044702,"E","Predicted"
"1041",11308239255,"E","Predicted"
"1042",11326637249,"E","Predicted"
"1043",11340539044,"P","Ground Truth"
"1044",11358071566,"R","Predicted"
"1045",11360308781,"R","Predicted"
"1046",11365243525,"R","Predicted"
"1047",11365586001,"P","Predicted"
"1048",11366418579,"R","Predicted"
"1049",11372459320,"R","Predicted"
"1050",11381440536,"R","Predicted"
"1051",11417202898,"R","Predicted"
"1052",11421349996,"P","Predicted"
"1053",11432095480,"P","Predicted"
"1054",11432777613,"R","Predicted"
"1055",11433164798,"R","Predicted"
"1056",11433930225,"E","Predicted"
"1057",11550866900,"P","Ground Truth"
"1058",11674239241,"R","Predicted"
"1059",11703472348,"R","Predicted"
"1060",11704032734,"E","Predicted"
"1061",11710617407,"P","Ground Truth"
"1062",11714965326,"P","Predicted"
"1063",11715596609,"C","Ground Truth"
"1064",11753028267,"R","Predicted"
"1065",11758453476,"R","Predicted"
"1066",11764289144,"E","Predicted"
"1067",11765558220,"R","Predicted"
"1068",11768517367,"E","Predicted"
"1069",11819860637,"E","Predicted"
"1070",11824273940,"R","Ground Truth"
"1071",11826828254,"R","Ground Truth"
"1072",11830567293,"R","Predicted"
"1073",11832219939,"R","Predicted"
"1074",11832717242,"C","Predicted"
"1075",11833075505,"R","Predicted"
"1076",11837788853,"R","Predicted"
"1077",11857885085,"P","Predicted"
"1078",11859378048,"C","Predicted"
"1079",11879404763,"R","Predicted"
"1080",11879566632,"P","Predicted"
"1081",11884715534,"R","Predicted"
"1082",11895282325,"R","Ground Truth"
"1083",11895379357,"R","Predicted"
"1084",11896374338,"R","Predicted"
"1085",11897714890,"E","Predicted"
"1086",11898290494,"R","Predicted"
"1087",11899135875,"R","Predicted"
"1088",11900230726,"R","Predicted"
"1089",11903350089,"R","Predicted"
"1090",11905681929,"R","Predicted"
"1091",11908836404,"C","Predicted"
"1092",11912643464,"R","Predicted"
"1093",11917298071,"P","Predicted"
"1094",11919422378,"E","Predicted"
"1095",11934879214,"R","Predicted"
"1096",11938027066,"P","Predicted"
"1097",11938127709,"P","Predicted"
"1098",11938632294,"R","Predicted"
"1099",11939109604,"R","Predicted"
"1100",11940588648,"P","Predicted"
"1101",11941033044,"P","Predicted"
"1102",11941396701,"R","Predicted"
"1103",11943459265,"R","Predicted"
"1104",11944853372,"R","Predicted"
"1105",11946418435,"R","Ground Truth"
"1106",11949414272,"R","Ground Truth"
"1107",11953579993,"C","Predicted"
"1108",11955286946,"E","Predicted"
"1109",11956782593,"R","Predicted"
"1110",11957218254,"R","Predicted"
"1111",11958092667,"C","Predicted"
"1112",11960463539,"R","Predicted"
"1113",11960951283,"C","Predicted"
"1114",11961505861,"R","Predicted"
"1115",11969899720,"C","Predicted"
"1116",11970722940,"P","Predicted"
"1117",11970945957,"E","Predicted"
"1118",11971626889,"R","Predicted"
"1119",11974070402,"E","Predicted"
"1120",11974407186,"R","Predicted"
"1121",11974927453,"R","Predicted"
"1122",11987270804,"E","Ground Truth"
"1123",11990743877,"P","Predicted"
"1124",11994319737,"P","Predicted"
"1125",11996168644,"P","Predicted"
"1126",11997037226,"R","Predicted"
"1127",11997594315,"R","Predicted"
"1128",11999232913,"R","Predicted"
"1129",12000846948,"R","Predicted"
"1130",12003216114,"R","Predicted"
"1131",12004939384,"P","Predicted"
"1132",12005299849,"R","Ground Truth"
"1133",12006050101,"R","Predicted"
"1134",12006658732,"R","Predicted"
"1135",12007253290,"R","Predicted"
"1136",12008324287,"P","Predicted"
"1137",12009780338,"R","Predicted"
"1138",12010704417,"E","Predicted"
"1139",12011015146,"P","Ground Truth"
"1140",12011851078,"R","Predicted"
"1141",12012037536,"C","Predicted"
"1142",12013518976,"C","Predicted"
"1143",12014131047,"R","Predicted"
"1144",12014536148,"C","Predicted"
"1145",12015354198,"C","Predicted"
"1146",12016589200,"R","Predicted"
"1147",12017491197,"E","Predicted"
"1148",12018078797,"E","Predicted"
"1149",12019145899,"R","Predicted"
"1150",12023518253,"R","Predicted"
"1151",12025561506,"R","Predicted"
"1152",12025613339,"R","Predicted"
"1153",12030115307,"P","Ground Truth"
"1154",12043189201,"R","Predicted"
"1155",12044383272,"E","Predicted"
"1156",12045976777,"E","Predicted"
"1157",12046115391,"E","Predicted"
"1158",12046117646,"E","Predicted"
"1159",12046473492,"E","Predicted"
"1160",12046511183,"R","Predicted"
"1161",12046617082,"E","Predicted"
"1162",12046738018,"R","Predicted"
"1163",12046827806,"E","Predicted"
"1164",12046869633,"R","Predicted"
"1165",12046893754,"E","Predicted"
"1166",12047029484,"P","Predicted"
"1167",12047191337,"R","Predicted"
"1168",12047264530,"R","Predicted"
"1169",12047272799,"R","Predicted"
"1170",12047319353,"R","Predicted"
"1171",12047585534,"P","Predicted"
"1172",12047811380,"E","Predicted"
"1173",12047912481,"R","Predicted"
"1174",12047917602,"E","Predicted"
"1175",12048035336,"E","Predicted"
"1176",12048163296,"R","Predicted"
"1177",12048243023,"R","Predicted"
"1178",12048421338,"E","Predicted"
"1179",12048441495,"R","Predicted"
"1180",12048956051,"R","Predicted"
"1181",12049159427,"E","Ground Truth"
"1182",12050196103,"R","Predicted"
"1183",12051210112,"E","Predicted"
"1184",12051528190,"R","Predicted"
"1185",12051739457,"R","Predicted"
"1186",12051894895,"C","Predicted"
"1187",12052088394,"E","Predicted"
"1188",12052742520,"E","Predicted"
"1189",12053177491,"E","Predicted"
"1190",12053331973,"R","Predicted"
"1191",12053332609,"E","Predicted"
"1192",12053554940,"R","Predicted"
"1193",12053581966,"P","Predicted"
"1194",12053646958,"P","Predicted"
"1195",12053759825,"R","Predicted"
"1196",12053960069,"R","Predicted"
"1197",12053999640,"E","Predicted"
"1198",12054035848,"C","Predicted"
"1199",12054093587,"R","Predicted"
"1200",12054219031,"R","Predicted"
"1201",12054300688,"E","Predicted"
"1202",12054409963,"R","Predicted"
"1203",12054563206,"R","Predicted"
"1204",12054689821,"E","Predicted"
"1205",12054726495,"E","Predicted"
"1206",12054745814,"E","Predicted"
"1207",12054841603,"E","Predicted"
"1208",12054856218,"R","Predicted"
"1209",12055001133,"R","Predicted"
"1210",12055050329,"R","Predicted"
"1211",12055079243,"R","Predicted"
"1212",12055440628,"R","Predicted"
"1213",12055469252,"R","Predicted"
"1214",12055821729,"P","Predicted"
"1215",12055932966,"P","Predicted"
"1216",12056933698,"P","Predicted"
"1217",12059595212,"P","Ground Truth"
"1218",12059775529,"R","Predicted"
"1219",12060115742,"R","Predicted"
"1220",12060371713,"P","Predicted"
"1221",12060551808,"P","Predicted"
"1222",12060578827,"P","Predicted"
"1223",12060591429,"R","Predicted"
"1224",12060821953,"R","Predicted"
"1225",12060959804,"R","Predicted"
"1226",12060982370,"E","Predicted"
"1227",12060985365,"C","Ground Truth"
"1228",12061147033,"P","Predicted"
"1229",12061252363,"R","Predicted"
"1230",12061481117,"E","Ground Truth"
"1231",12061545796,"R","Predicted"
"1232",12061546342,"P","Predicted"
"1233",12061599961,"R","Predicted"
"1234",12062168280,"R","Ground Truth"
"1235",12062285395,"R","Ground Truth"
"1236",12062532629,"E","Predicted"
"1237",12062570968,"E","Ground Truth"
"1238",12062571210,"E","Predicted"
"1239",12062625053,"R","Predicted"
"1240",12062670886,"R","Predicted"
"1241",12062680489,"E","Predicted"
"1242",12062680506,"E","Predicted"
"1243",12062763427,"P","Predicted"
"1244",12062790393,"P","Predicted"
"1245",12062822423,"R","Predicted"
"1246",12062854451,"R","Predicted"
"1247",12062966064,"R","Predicted"
"1248",12063000874,"R","Predicted"
"1249",12063125699,"E","Predicted"
"1250",12063185342,"R","Predicted"
"1251",12063190961,"E","Predicted"
"1252",12064475445,"R","Predicted"
"1253",12064668220,"R","Ground Truth"
"1254",12064785339,"P","Predicted"
"1255",12065522100,"E","Predicted"
"1256",12065564452,"R","Predicted"
"1257",12065838707,"R","Predicted"
"1258",12065954887,"R","Predicted"
"1259",12066290078,"P","Predicted"
"1260",12066321892,"R","Predicted"
"1261",12066443631,"E","Predicted"
"1262",12066469478,"R","Predicted"
"1263",12066473393,"R","Predicted"
"1264",12066582316,"P","Predicted"
"1265",12066758613,"P","Predicted"
"1266",12067001306,"E","Predicted"
"1267",12067199865,"R","Predicted"
"1268",12067206952,"R","Predicted"
"1269",12067275324,"R","Predicted"
"1270",12067306110,"R","Ground Truth"
"1271",12067399334,"E","Predicted"
"1272",12067680766,"R","Predicted"
"1273",12068021832,"P","Predicted"
"1274",12068091584,"R","Predicted"
"1275",12068112139,"R","Predicted"
"1276",12068117960,"R","Predicted"
"1277",12068141949,"E","Predicted"
"1278",12068161538,"R","Predicted"
"1279",12068168831,"E","Predicted"
"1280",12070013590,"P","Predicted"
"1281",12070713989,"P","Predicted"
"1282",12070867807,"C","Predicted"
"1283",12071380376,"C","Predicted"
"1284",12073334064,"R","Predicted"
"1285",12077817359,"E","Predicted"
"1286",12079638771,"E","Predicted"
"1287",12080063049,"P","Predicted"
"1288",12081372417,"R","Predicted"
"1289",12081826503,"E","Predicted"
"1290",12083575697,"R","Predicted"
"1291",12085496441,"R","Predicted"
"1292",12085711821,"R","Predicted"
"1293",12086133164,"P","Predicted"
"1294",12092840615,"E","Predicted"
"1295",12092960674,"P","Predicted"
"1296",12097962571,"E","Predicted"
"1297",12099655500,"E","Predicted"
"1298",12100068589,"C","Predicted"
"1299",12100771071,"R","Predicted"
"1300",12101607850,"R","Predicted"
"1301",12101637745,"E","Predicted"
"1302",12101856308,"P","Predicted"
"1303",12102334039,"E","Predicted"
"1304",12102607919,"R","Predicted"
"1305",12103192130,"R","Predicted"
"1306",12103406431,"R","Predicted"
"1307",12103546834,"R","Predicted"
"1308",12104009148,"R","Predicted"
"1309",12104683566,"P","Predicted"
"1310",12104770253,"P","Predicted"
"1311",12105099963,"P","Predicted"
"1312",12105478442,"C","Ground Truth"
"1313",12105544150,"P","Predicted"
"1314",12105867031,"P","Predicted"
"1315",12105868277,"P","Predicted"
"1316",12105902068,"C","Ground Truth"
"1317",12106408401,"R","Ground Truth"
"1318",12106442522,"R","Predicted"
"1319",12107291535,"E","Predicted"
"1320",12108316806,"R","Predicted"
"1321",12108471265,"R","Predicted"
"1322",12108556493,"R","Predicted"
"1323",12108795952,"E","Ground Truth"
"1324",12109578336,"E","Ground Truth"
"1325",12109653165,"E","Predicted"
"1326",12109734790,"P","Predicted"
"1327",12110104632,"E","Predicted"
"1328",12110454811,"E","Predicted"
"1329",12110671563,"E","Predicted"
"1330",12110781729,"E","Predicted"
"1331",12111124588,"R","Predicted"
